,Date,City,Confirmed,Recoverd,Deaths,Active
124,04-04-2020,Kittitas,10,0,0,0
125,04-04-2020,Klickitat,9,0,1,0
126,04-04-2020,Lewis,13,0,1,0
127,04-04-2020,Lincoln,1,0,0,0
128,04-04-2020,Mason,13,0,0,0
129,04-04-2020,Okanogan,6,0,0,0
130,04-04-2020,Pend Oreille,1,0,0,0
131,04-04-2020,Pierce,620,0,14,0
132,04-04-2020,San Juan,6,0,0,0
133,04-04-2020,Skagit,161,0,4,0
134,04-04-2020,Skamania,1,0,0,0
135,04-04-2020,Snohomish,1503,0,58,0
136,04-04-2020,Spokane,209,0,11,0
137,04-04-2020,Stevens,5,0,0,0
138,04-04-2020,Thurston,64,0,1,0
139,04-04-2020,Unassigned,483,0,0,0
140,04-04-2020,Wahkiakum,1,0,0,0
141,04-04-2020,Walla Walla,8,0,0,0
142,04-04-2020,Whatcom,199,0,18,0
143,04-04-2020,Whitman,11,0,0,0
144,04-04-2020,Yakima,289,0,16,0
145,04-05-2020,Adams,23,0,0,0
146,04-05-2020,Asotin,2,0,0,0
147,04-05-2020,Benton,164,0,26,0
148,04-05-2020,Chelan,29,0,2,0
149,04-05-2020,Clallam,8,0,0,0
150,04-05-2020,Clark,137,0,13,0
151,04-05-2020,Columbia,1,0,0,0
152,04-05-2020,Cowlitz,18,0,0,0
153,04-05-2020,Douglas,10,0,0,0
154,04-05-2020,Ferry,1,0,0,0
155,04-05-2020,Franklin,56,0,2,0
156,04-05-2020,Grant,80,0,2,0
157,04-05-2020,Grays Harbor,6,0,0,0
158,04-05-2020,Island,130,0,6,0
159,04-05-2020,Jefferson,20,0,0,0
160,04-05-2020,King,3167,0,245,0
161,04-05-2020,Kitsap,104,0,0,0
162,04-05-2020,Kittitas,10,0,0,0
163,04-05-2020,Klickitat,11,0,1,0
164,04-05-2020,Lewis,13,0,1,0
165,04-05-2020,Lincoln,1,0,0,0
166,04-05-2020,Mason,14,0,0,0
167,04-05-2020,Okanogan,7,0,0,0
168,04-05-2020,Pend Oreille,1,0,0,0
169,04-05-2020,Pierce,688,0,16,0
170,04-05-2020,San Juan,7,0,0,0
171,04-05-2020,Skagit,161,0,4,0
172,04-05-2020,Skamania,2,0,0,0
173,04-05-2020,Snohomish,1559,0,61,0
174,04-05-2020,Spokane,219,0,12,0
175,04-05-2020,Stevens,5,0,0,0
176,04-05-2020,Thurston,67,0,1,0
177,04-05-2020,Unassigned,533,0,0,0
178,04-05-2020,Wahkiakum,1,0,0,0
179,04-05-2020,Walla Walla,9,0,0,0
180,04-05-2020,Whatcom,224,0,18,0
181,04-05-2020,Whitman,11,0,0,0
182,04-05-2020,Yakima,326,0,16,0
183,04-06-2020,Adams,26,0,0,0
184,04-06-2020,Asotin,3,0,0,0
185,04-06-2020,Benton,175,0,28,0
186,04-06-2020,Chelan,29,0,2,0
187,04-06-2020,Clallam,8,0,0,0
188,04-06-2020,Clark,168,0,13,0
189,04-06-2020,Columbia,1,0,0,0
190,04-06-2020,Cowlitz,18,0,0,0
191,04-06-2020,Douglas,10,0,0,0
192,04-06-2020,Ferry,1,0,0,0
193,04-06-2020,Franklin,64,0,2,0
194,04-06-2020,Grant,88,0,2,0
195,04-06-2020,Grays Harbor,6,0,0,0
196,04-06-2020,Island,141,0,6,0
197,04-06-2020,Jefferson,22,0,0,0
198,04-06-2020,King,3331,0,258,0
199,04-06-2020,Kitsap,104,0,1,0
200,04-06-2020,Kittitas,12,0,0,0
201,04-06-2020,Klickitat,11,0,1,0
202,04-06-2020,Lewis,16,0,1,0
203,04-06-2020,Lincoln,1,0,0,0
204,04-06-2020,Mason,15,0,0,0
205,04-06-2020,Okanogan,9,0,0,0
206,04-06-2020,Pend Oreille,1,0,0,0
207,04-06-2020,Pierce,717,0,17,0
208,04-06-2020,San Juan,9,0,0,0
209,04-06-2020,Skagit,161,0,4,0
210,04-06-2020,Skamania,2,0,0,0
211,04-06-2020,Snohomish,1603,0,63,0
212,04-06-2020,Spokane,222,0,13,0
213,04-06-2020,Stevens,5,0,0,0
214,04-06-2020,Thurston,67,0,1,0
215,04-06-2020,Unassigned,648,0,0,0
216,04-06-2020,Wahkiakum,2,0,0,0
217,04-06-2020,Walla Walla,12,0,0,0
218,04-06-2020,Whatcom,228,0,19,0
219,04-06-2020,Whitman,12,0,0,0
220,04-06-2020,Yakima,363,0,19,0
221,04-07-2020,Adams,27,0,0,0
222,04-07-2020,Asotin,4,0,0,0
223,04-07-2020,Benton,176,0,29,0
224,04-07-2020,Chelan,34,0,2,0
225,04-07-2020,Clallam,8,0,0,0
226,04-07-2020,Clark,185,0,13,0
227,04-07-2020,Columbia,1,0,0,0
228,04-07-2020,Cowlitz,21,0,0,0
229,04-07-2020,Douglas,10,0,0,0
230,04-07-2020,Ferry,1,0,0,0
231,04-07-2020,Franklin,70,0,2,0
232,04-07-2020,Grant,88,0,2,0
233,04-07-2020,Grays Harbor,6,0,0,0
234,04-07-2020,Island,142,0,6,0
235,04-07-2020,Jefferson,27,0,0,0
236,04-07-2020,King,3486,0,273,0
237,04-07-2020,Kitsap,119,0,1,0
238,04-07-2020,Kittitas,13,0,0,0
239,04-07-2020,Klickitat,11,0,1,0
240,04-07-2020,Lewis,16,0,2,0
241,04-07-2020,Lincoln,1,0,0,0
242,04-07-2020,Mason,16,0,0,0
243,04-07-2020,Okanogan,9,0,0,0
244,04-07-2020,Pend Oreille,1,0,0,0
245,04-07-2020,Pierce,760,0,19,0
246,04-07-2020,San Juan,10,0,0,0
247,04-07-2020,Skagit,166,0,5,0
248,04-07-2020,Skamania,2,0,0,0
249,04-07-2020,Snohomish,1659,0,64,0
250,04-07-2020,Spokane,222,0,13,0
251,04-07-2020,Stevens,5,0,0,0
252,04-07-2020,Thurston,74,0,1,0
253,04-07-2020,Unassigned,677,0,0,0
254,04-07-2020,Wahkiakum,2,0,0,0
255,04-07-2020,Walla Walla,13,0,0,0
256,04-07-2020,Whatcom,238,0,20,0
257,04-07-2020,Whitman,12,0,0,0
258,04-07-2020,Yakima,380,0,21,0
259,04-08-2020,Adams,29,0,0,0
260,04-08-2020,Asotin,4,0,0,0
261,04-08-2020,Benton,179,0,29,0
262,04-08-2020,Chelan,34,0,3,0
263,04-08-2020,Clallam,9,0,0,0
264,04-08-2020,Clark,190,0,14,0
265,04-08-2020,Columbia,1,0,0,0
266,04-08-2020,Cowlitz,21,0,0,0
267,04-08-2020,Douglas,10,0,0,0
268,04-08-2020,Ferry,1,0,0,0
269,04-08-2020,Franklin,75,0,2,0
270,04-08-2020,Grant,94,0,2,0
271,04-08-2020,Grays Harbor,7,0,0,0
272,04-08-2020,Island,145,0,6,0
273,04-08-2020,Jefferson,27,0,0,0
274,04-08-2020,King,3688,0,283,0
275,04-08-2020,Kitsap,119,0,1,0
276,04-08-2020,Kittitas,13,0,0,0
277,04-08-2020,Klickitat,11,0,1,0
278,04-08-2020,Lewis,16,0,2,0
279,04-08-2020,Lincoln,1,0,0,0
280,04-08-2020,Mason,17,0,0,0
281,04-08-2020,Okanogan,10,0,0,0
282,04-08-2020,Pend Oreille,1,0,0,0
283,04-08-2020,Pierce,795,0,20,0
284,04-08-2020,San Juan,12,0,0,0
285,04-08-2020,Skagit,169,0,5,0
286,04-08-2020,Skamania,2,0,0,0
287,04-08-2020,Snohomish,1695,0,65,0
288,04-08-2020,Spokane,239,0,14,0
289,04-08-2020,Stevens,5,0,0,0
290,04-08-2020,Thurston,74,0,1,0
291,04-08-2020,Unassigned,915,0,0,0
292,04-08-2020,Wahkiakum,2,0,0,0
293,04-08-2020,Walla Walla,16,0,0,0
294,04-08-2020,Whatcom,238,0,20,0
295,04-08-2020,Whitman,12,0,0,0
296,04-08-2020,Yakima,400,0,21,0
297,04-09-2020,Adams,30,0,0,0
298,04-09-2020,Asotin,4,0,0,0
299,04-09-2020,Benton,215,0,30,0
300,04-09-2020,Chelan,43,0,5,0
301,04-09-2020,Clallam,10,0,0,0
302,04-09-2020,Clark,206,0,14,0
303,04-09-2020,Columbia,1,0,0,0
304,04-09-2020,Cowlitz,23,0,0,0
305,04-09-2020,Douglas,12,0,0,0
306,04-09-2020,Ferry,1,0,0,0
307,04-09-2020,Franklin,86,0,2,0
308,04-09-2020,Grant,95,0,2,0
309,04-09-2020,Grays Harbor,7,0,0,0
310,04-09-2020,Island,155,0,6,0
311,04-09-2020,Jefferson,27,0,0,0
312,04-09-2020,King,3886,0,290,0
313,04-09-2020,Kitsap,120,0,1,0
314,04-09-2020,Kittitas,15,0,0,0
315,04-09-2020,Klickitat,12,0,1,0
316,04-09-2020,Lewis,17,0,2,0
317,04-09-2020,Lincoln,1,0,0,0
318,04-09-2020,Mason,17,0,0,0
319,04-09-2020,Okanogan,12,0,0,0
320,04-09-2020,Pend Oreille,1,0,0,0
321,04-09-2020,Pierce,838,0,22,0
322,04-09-2020,San Juan,12,0,0,0
323,04-09-2020,Skagit,172,0,5,0
324,04-09-2020,Skamania,2,0,0,0
325,04-09-2020,Snohomish,1745,0,68,0
326,04-09-2020,Spokane,246,0,14,0
327,04-09-2020,Stevens,6,0,0,0
328,04-09-2020,Thurston,77,0,1,0
329,04-09-2020,Unassigned,838,0,0,0
330,04-09-2020,Wahkiakum,2,0,0,0
331,04-09-2020,Walla Walla,17,0,0,0
332,04-09-2020,Whatcom,243,0,22,0
333,04-09-2020,Whitman,12,0,0,0
334,04-09-2020,Yakima,433,0,22,0
335,04-10-2020,Adams,30,0,0,0
336,04-10-2020,Asotin,4,0,0,0
337,04-10-2020,Benton,233,0,30,0
338,04-10-2020,Chelan,45,0,5,0
339,04-10-2020,Clallam,11,0,0,0
340,04-10-2020,Clark,206,0,14,0
341,04-10-2020,Columbia,1,0,0,0
342,04-10-2020,Cowlitz,23,0,0,0
343,04-10-2020,Douglas,13,0,0,0
344,04-10-2020,Ferry,1,0,0,0
345,04-10-2020,Franklin,97,0,2,0
346,04-10-2020,Grant,101,0,2,0
347,04-10-2020,Grays Harbor,8,0,0,0
348,04-10-2020,Island,155,0,6,0
349,04-10-2020,Jefferson,28,0,0,0
350,04-10-2020,King,4117,0,302,0
351,04-10-2020,Kitsap,126,0,1,0
352,04-10-2020,Kittitas,15,0,0,0
353,04-10-2020,Klickitat,12,0,1,0
354,04-10-2020,Lewis,18,0,2,0
355,04-10-2020,Lincoln,1,0,0,0
356,04-10-2020,Mason,18,0,0,0
357,04-10-2020,Okanogan,12,0,0,0
358,04-10-2020,Pend Oreille,1,0,0,0
359,04-10-2020,Pierce,875,0,24,0
360,04-10-2020,San Juan,12,0,0,0
361,04-10-2020,Skagit,178,0,6,0
362,04-10-2020,Skamania,2,0,0,0
363,04-10-2020,Snohomish,1802,0,69,0
364,04-10-2020,Spokane,251,0,14,0
365,04-10-2020,Stevens,6,0,0,0
366,04-10-2020,Thurston,81,0,1,0
367,04-10-2020,Unassigned,908,0,0,0
368,04-10-2020,Wahkiakum,2,0,0,0
369,04-10-2020,Walla Walla,17,0,0,0
370,04-10-2020,Whatcom,250,0,22,0
371,04-10-2020,Whitman,12,0,0,0
372,04-10-2020,Yakima,447,0,23,0
373,04-11-2020,Adams,30,0,0,0
374,04-11-2020,Asotin,4,0,0,0
375,04-11-2020,Benton,244,0,33,0
376,04-11-2020,Chelan,53,0,5,0
377,04-11-2020,Clallam,11,0,0,0
378,04-11-2020,Clark,220,0,15,0
379,04-11-2020,Columbia,1,0,0,0
380,04-11-2020,Cowlitz,23,0,0,0
381,04-11-2020,Douglas,16,0,0,0
382,04-11-2020,Ferry,1,0,0,0
383,04-11-2020,Franklin,107,0,2,0
384,04-11-2020,Grant,110,0,2,0
385,04-11-2020,Grays Harbor,8,0,0,0
386,04-11-2020,Island,157,0,6,0
387,04-11-2020,Jefferson,28,0,0,0
388,04-11-2020,King,4262,0,313,0
389,04-11-2020,Kitsap,128,0,1,0
390,04-11-2020,Kittitas,15,0,0,0
391,04-11-2020,Klickitat,12,0,1,0
392,04-11-2020,Lewis,18,0,2,0
393,04-11-2020,Lincoln,2,0,0,0
394,04-11-2020,Mason,18,0,0,0
395,04-11-2020,Okanogan,14,0,0,0
396,04-11-2020,Pacific,1,0,0,0
397,04-11-2020,Pend Oreille,1,0,0,0
398,04-11-2020,Pierce,922,0,26,0
399,04-11-2020,San Juan,13,0,0,0
400,04-11-2020,Skagit,185,0,6,0
401,04-11-2020,Skamania,3,0,0,0
402,04-11-2020,Snohomish,1835,0,74,0
403,04-11-2020,Spokane,251,0,14,0
404,04-11-2020,Stevens,6,0,0,0
405,04-11-2020,Thurston,81,0,1,0
406,04-11-2020,Unassigned,848,0,0,0
407,04-11-2020,Wahkiakum,2,0,0,0
408,04-11-2020,Walla Walla,20,0,0,0
409,04-11-2020,Whatcom,261,0,23,0
410,04-11-2020,Whitman,12,0,0,0
411,04-11-2020,Yakima,511,0,23,0
412,04-12-2020,Adams,36,0,0,36
413,04-12-2020,Asotin,5,0,0,5
414,04-12-2020,Benton,249,0,33,224
415,04-12-2020,Chelan,55,0,5,50
416,04-12-2020,Clallam,12,0,0,12
417,04-12-2020,Clark,220,0,15,206
418,04-12-2020,Columbia,1,0,0,1
419,04-12-2020,Cowlitz,23,0,0,23
420,04-12-2020,Douglas,16,0,1,16
421,04-12-2020,Ferry,1,0,0,1
422,04-12-2020,Franklin,112,0,3,110
